facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
"E2E, MFG LLC - Wire EDM, CNC Machining, Lathe, Die Cast, Plastic Injection Molding, Fiber Optic Mechanicals, Heat Sinks",8630 SANTA FE AVE,SOUTH GATE,CA,90280,CWA,No,08/19/2019,,True
6400 E Pacific Coast Hwy,6400 EAST PACIFIC COAST,LONG BEACH,CA,90803,CWA,No,,,True
E 2nd St,2ND STREET,CALEXICO,CA,92231,CWA,No,,,True
Hidden Hive at the Saloon,2379 LA MIRADA DR,VISTA,CA,92083,CWA,No,,,True
I-805,SR 52 TO HALF  MI N OF MIRA MESA,SAN DIEGO,CA,92122,CWA,No,,,True
5531 S Ohio St,5531 S OHIO ST,YORBA LINDA,CA,92886,CWA,No,,,True
959 Delaney Dr,939 959 DELANEY DR,WALNUT,CA,91789,CWA,No,02/15/2022,,True
3-D Polymers,13026 S NORMANDIE AVE,GARDENA,CA,90249,CWA,No,,,True
Vandenberg Space Force Base,CALIFORNIA AVE,VANDENBERG AFB,CA,93437,CWA,No,,,True
300 El Camino Real #300,300 EL CAMINO REAL,MENLO PARK,CA,94025,CWA,No,,,True
303 Baldwin Ave #303,303 BALDWIN,SAN MATEO,CA,94401,CWA,No,,,True
303 Hayworth Ave #303,303 NORTH HAYWORTH,LOS ANGELES,CA,90048,CWA,No,,,True
RMD Kwikform,3122 SOUTH RIVERSIDE AVENUE,BLOOMINGTON,CA,92316,CWA,No,,,True
31537 Anacapa View Dr,31537 ANACAPA VIEW DR,MALIBU,CA,90265,CWA,No,,,True
AutoHub Shop,3131 SANKEY RD,PLEASANT GROVE,CA,95668,CWA,No,,,True
31801 Violeta Ln,31801 VIOLETA LANE,COTO DE CAZA,CA,92679,CWA,No,,,True
Casa Loma Ave & Bastanchury Rd,NEC BASTANCHURY & CASA LOMA AVE,YORBA LINDA,CA,92886,CWA,No,,,True
32 Cold,6700 ALAMEDA ST,HUNTINGTON PARK,CA,90255,CWA,No,02/06/2018,,True
Habitat Residences,320 LA CIENEGA,LOS ANGELES,CA,90048,CWA,No,04/22/2022,,True
32036 Live Oak Canyon Rd,32036 LIVE OAK CANYON,REDLANDS,CA,92373,CWA,No,,,True
Hanover Broadway,325 27TH,OAKLAND,CA,94612,CWA,No,,,True
328 Brokaw Rd #328,328 WEST BROKAW,SANTA CLARA,CA,95052,CWA,No,,,True
Castro Valley Marketplace,3295 CASTRO VALLEY,CASTRO VALLEY,CA,94546,CWA,No,,,True
Naval Base San Diego,32ND STREET NAVAL STATION,SAN DIEGO,CA,92136,CWA,No,,,True
33051 Mulholland Hwy,33051 MULHOLLAND HWY,WESTLAKE VILLAGE,CA,90265,CWA,No,07/11/2019,,True
Jobbers Meat Packing Co,3336 FRUITLAND AVEW,VERNON,CA,90058,CWA,No,05/11/2021,,True
Google Palo Alto,3400 HILLVIEW,PALO ALTO,CA,94304,CWA,No,,,True
Los Angeles,GREATER LOS ANGELES,LOS ANGELES,CA,90017,CWA,No,11/30/2005,,True
359 N Alfred St #359,359 NORTH ALFRED,LOS ANGELES,CA,90048,CWA,No,,,True
"360 Destination Group, San Diego",NOT APPLICABLE,SAN DIEGO,CA,92101,CWA,No,,,True
360 Stone Canyon Rd #360,360 STONE CANYON ROAD,LOS ANGELES,CA,90077,CWA,No,08/16/2023,,True
3670 Imperial Hwy. 3670 w,3670 W IMPERIAL,HAWTHORNE,CA,90250,CWA,No,,,True
Imperial Apartment,3670 WEST IMPERIAL HIGHWAY,HAWTHORNE,CA,90303,CWA,No,,,True
3700 Rd J #3700,3700 ROAD J,REDWOOD VALLEY,CA,95470,CWA,No,,,True
Yolo County Health And Human Services Agency,YOLO AND SAC COUNTIES IN AND NEAR WEST SAC AND SAC,SACRAMENTO,CA,95833,CWA,No,,,True
Yi Mei San Gabriel,416 E LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,CWA,No,04/26/2018,,True
3625 W 6th St Parking,3800 WEST 6TH,LOS ANGELES,CA,90020,CWA,No,,,True
Nova on Wilshire,3980 WILSHIRE,LOS ANGELES,CA,90010,CWA,No,,,True
Plant 3A - MNWD,26801 CAMINO CAPISTRANO,LAGUNA NIGUEL,CA,92677,CWA,No,,,True
Concentra Urgent Care,3663 ARCH RD,STOCKTON,CA,95215,CWA,No,,,True
"NT Machining, Inc.",2292  TRADE ZONE BLVD.,SAN JOSE,CA,95131,CWA,No,,,True
3D Lettering I Domed Numbers | Domed Lettering,4477 SHOPPING LANE,SIMI VALLEY,CA,93063,CWA,No,03/11/2019,,True
"3D TEK CNC, INC.",2362 STURGIS ROAD,OXNARD,CA,93030,CWA,No,,,True
Cenegal Rd & San Marcos Rd,SAN MARCOS ROAD AND CENEGAL ROAD,ATASCADERO,CA,93422,CWA,No,,,True
Hoekstra Dairy Oakdale,6460 SMITH RD,OAKDALE,CA,95361,CWA,No,07/15/2001,,True
Corona,18750MINNESOTA,CORONA,CA,92881,CWA,No,,,True
SerFlex LLC,8357 CANOGA PARK AVENUE,CANOGA PARK,CA,91304,CWA,No,,,True
3M Co,18750 MINNESOTA RD,CORONA,CA,92881,CWA,No,12/03/2019,,True
3M Co,1601 S SHAMROCK AVE,MONROVIA,CA,91016,CWA,No,01/18/2024,,True
Solventum - Dental Solutions,17466 DAIMLER ST,IRVINE,CA,92614,CWA,No,,,True
3M Co,7341 ANACONDA AVE,GARDEN GROVE,CA,92841,CWA,No,,,True
Solventum Health Information Systems,1922 BARRANCA PKWY,IRVINE,CA,92606,CWA,No,,,True
Solventum - Dental Solutions,2111 MCGAW AVE,IRVINE,CA,92614,CWA,No,,,True
Kindeva,19901 NORDHOFF,NORTHRIDGE,CA,91328,CWA,No,,,True
Kindeva,19901  NORDHOFF ST,NORTHRIDGE,CA,91328,CWA,No,01/08/2004,,True
San Jose - New United Auto Supply,1726 SMITH AVE,SAN JOSE,CA,95112,CWA,No,,,True
3 R Network Inc,14225 TELEPHONE AVENUE,CHINO,CA,91710,CWA,No,,,True
UC Global Trade Inc,14225 TELEPHONE AVENUE UNIT C,CHINO,CA,91710,CWA,No,,,True
The Daphne,355 SOUTH OGDEN,LOS ANGELES,CA,90036,CWA,No,,,True
The Pacific,230 WEST 3RD,LONG BEACH,CA,90802,CWA,No,,,True
S Claremont St & 3rd Ave,THIRD AVENUE AND CLAREMONT STREET,SAN MATEO,CA,94401,CWA,No,,,True
National Ready Mixed Concrete,26477 RUETHER AVE,SANTA CLARITA,CA,91350,CWA,No,,,True
Martin Transports International Inc. Automobile Shipping,18221 SUSANA RD,RANCHO DOMINGUEZ,CA,90221,CWA,No,11/30/2015,,True
Martin Transports International Inc. Automobile Shipping,18221 SUSANA RD,RANCHO DOMINGUEZ,CA,90221,CWA,No,,,True
US Continental,320 REED CIR,CORONA,CA,92879,CWA,No,05/21/2021,,True
Land Auto Dismantling,11485 EAST SANTA FE AVE,HESPERIA,CA,92345,CWA,No,,,True
4 J's Auto Dismantling,1818 E MAURETANIA ST,WILMINGTON,CA,90744,CWA,No,09/22/2021,,True
The Courts at Four Seasons at Beaumont,1001 S HIGHLANDS SPRINGS AVE,BEAUMONT,CA,92223,CWA,No,04/02/2018,,True
4 Stars Auto Dismantling Sales,921 N HENRY FORD AVE,WILMINGTON,CA,90744,CWA,No,12/04/2023,,True
4 Stars Auto Dismantling Sales,921 N HENRY FORD AVE,WILMINGTON,CA,90744-4716,CWA,No,01/31/2024,,True
4 Stars Auto Dismantling Sales,921 N HENRY FORD AVE,WILMINGTON,CA,90744,CWA,No,12/04/2023,,True
4 WHEEL TRUCK & VAN DISM.,1034 CRISTOBAL,WILMINGTON,CA,90744,CWA,No,,,True
Hettinga Calf Ranch,9200 EDISON,ONTARIO,CA,91762,CWA,No,07/18/2024,,True
4S Ranch Water Reclamation Facility,1966 OLIVENHAIN ROAD,ENCINITAS,CA,92024-5699,CWA,No,,,True
405 Alberto Way #405,405 ALBERTO,LOS GATOS,CA,95032,CWA,No,,,True
Studio Beverly Hills,407 NORTH MAPLE,BEVERLY HILLS,CA,90210,CWA,No,04/30/2025,,True
4200 Coal Mine Rd #4200,4200 COAL MINE RD,IONE,CA,95640,CWA,No,,,True
4255 Ruffin Rd #4255,4255 RUFFIN ROAD,SAN DIEGO,CA,CA/92,CWA,No,,,True
Earlimart auto dismantler,2760 HWY 43,EARLIMART,CA,93219,CWA,No,,,True
Plug and Play Tech Center,440 NORTH WOLFE,SUNNYVALE,CA,94085,CWA,No,,,True
GXO Logistics,4413 PATTERSON AVE,PERRIS,CA,92571,CWA,No,,,True
Burano Apartments,442 OCEAN,LONG BEACH,CA,90802,CWA,No,,,True
445 1st Ave 445 1st,445 1ST AVE,CHULA VISTA,CA,91910,CWA,No,,,True
Martin Marietta - Tidewater Oakland Marine Aggregates,4501 TIDEWATER,OAKLAND,CA,94601,CWA,No,02/21/2018,,True
465 N Mary Ave #465,465 NORTH MARY,SUNNYVALE,CA,94085,CWA,No,,,True
469 N Sweetzer Ave #469,469 NORTH SWEETZER,LOS ANGELES,CA,90048,CWA,No,,,True
Elmwood Garden Homeowners Association,4733 ELMWOOD,LOS ANGELES,CA,90004,CWA,No,04/27/2022,,True
Shell,4755 NEXUS CENTER DRIVE,SAN DIEGO,CA,92121,CWA,No,,,True
1740 47th St,1740 47TH STREET,SAN DIEGO,CA,92102,CWA,No,,,True
Ajax Auto Wrecking,84805 AVE 48,COACHELLA,CA,92236,CWA,No,04/26/2012,,True
Ajax Auto Wrecking,84805 AVENUE 48,COACHELLA,CA,92236,CWA,No,,,True
Mountain View,487 EAST MIDDLEFIELD,MOUNTAIN VIEW,CA,94043,CWA,No,,,True
48forty Solutions,2641 HALL AVE,RIVERSIDE,CA,92509,CWA,No,,,True
48forty Solutions,2276 WILBUR LANE,ANTIOCH,CA,94509,CWA,Yes,06/06/2024,,True
495 Hartford Ave #495,495 HARTFORD,LOS ANGELES,CA,90017,CWA,No,,,True
iDeal Auto Body Services of El Monte,9708 FACTORIAL WAY,SOUTH EL MONTE,CA,91733,CWA,No,,,True
"Building Material Distributors, Inc.",10550 ARNO ROAD,GALT,CA,95632,CWA,No,,,True
US-50 & CA-89,HWY 50/89 INTERSECTION,MEYERS,CA,96150,CWA,No,,,True
4S Ranch Water Reclamation Facility,16595 DOVE CANYON RD,SAN DIEGO,CA,92127,CWA,No,,,True
1516 W Industrial Park St a,1516-A WEST INDUSTRIAL PARK STREET,COVINA,CA,91722,CWA,No,09/05/2019,,True
5 Day Business Forms Mfg. Inc,1391 N HUNDLEY STREET,ANAHEIM,CA,92806,CWA,No,02/21/2018,,True
5 Day Business Forms Mfg. Inc,2921 E LA CRESTA AVE,ANAHEIM,CA,92806,CWA,No,02/21/2018,,True
Salinas Valley Medical Clinic Primecare Monterey,5 LOWER RAGSDALE DR,MONTEREY,CA,93940,CWA,No,,,True
"5 Points Exhibits, Inc.",2260 E SPRUCE ST,ONTARIO,CA,91761,CWA,No,,,True
Cruz Industrial Truck Inc,14548 MANZANITA AVENUE,FONTANA,CA,92335,CWA,No,04/29/2021,,True
Sweep'N'Utah,330 N PALM ST,BREA,CA,92821,CWA,No,,,True
8304 Scenic Dr,8304 SCENIC DR,ROSEMEAD,CA,91770,CWA,No,05/03/2022,,True
500 Broadway #500,500 BROADWAY,SANTA MONICA,CA,90401,CWA,No,,,True
Bangor Hall and Park,503WESTBANGOR PARK,BANGOR,CA,95914,CWA,No,,,True
Solari Apartments,505 SILVER LAKE,LOS ANGELES,CA,90026,CWA,No,,,True
507 Orlando Ave 507 509,507- 509 ORLANDO,WEST HOLLYWOOD,CA,90048,CWA,No,,,True
514 Huntley Dr #514,514 NORTH HUNTLEY,WEST HOLLYWOOD,CA,90048,CWA,No,,,True
Haven Cannabis Marijuana and Weed Dispensary - Maywood,4421 EAST 52ND,MAYWOOD,CA,90270,CWA,No,01/12/2022,,True
Elite Metal Finishing,540 SPECRTUM CR,OXNARD,CA,93030,CWA,Yes,,,True
550 Allerton St #550,550 ALLERTON,REDWOOD CITY,CA,94063,CWA,No,,,True
5510 Hall Rd 5510 HALL,5510 HALL ROAD,SANTA ROSA,CA,95401,CWA,No,,,True
92 Rio Rancho Rd,92 RIO RANCHO RD,POMONA,CA,91766,CWA,No,,,True
San Diego,I5 AND SR56,SAN DIEGO,CA,92130,CWA,No,,,True
The Center for Early Education,UNKNOWN,LOS ANGELES,CA,00000,CWA,No,08/28/2003,,True
Walmart Supercenter,1000 E IMPERIAL HWY,LA HABRA,CA,90631,CWA,No,,,True
5670 Wilshire | Rockhill Management,5670WILSHIRE,LOS ANGELES,CA,90036,CWA,No,,,True
CA-58 & Rosa Parks Hwy,E ROSA PARKS HIGHWAY/E 58 MOJAVE TEHACHAPI CONNECT,BAKERSFIELD,CA,93309,CWA,No,,,True
5802 Lubao Ave #5802,5802 LUBAOV,WOODLAND HILLS,CA,91367,CWA,No,,,True
The (W)rapper Tower,5950 JEFFERSON,LOS ANGELES,CA,90016,CWA,No,,,True
6699 Mill Creek Rd,6699MILL CREEK,HEALDSBURG,CA,95448,CWA,No,,,True
2001 Los Alamos Rd #2001,2001LOS ALAMOS,SANTA ROSA,CA,95409,CWA,No,01/27/2023,,True
Navarro Ridge Ranch,NAVARRO RIDGE,ALBION,CA,95410,CWA,No,,,True
Areum,1110 SOUTH 5TH AVENUE,MONROVIA,CA,91016,CWA,No,,,True
THE DILLON SILVER LAKE II,601 NORTH DILLON,LOS ANGELES,CA,90026,CWA,No,,,True
Marshall St Parking Garage,601 MARSHALL,REDWOOD CITY,CA,94063,CWA,No,,,True
6041 Variel Ave #6041,6041 VARIEL,WOODLAND HILLS,CA,91367,CWA,No,,,True
610 Walnut St #610,610 WALNUT,REDWOOD CITY,CA,94063,CWA,No,,,True
619 Doheny Rd #619,619 DOHENY,BEVERLY HILLS,CA,90210,CWA,No,,,True
620 S Gramercy Pl Apt 105,620 SOUTH GRAMERCY,LOS ANGELES,CA,90005,CWA,No,03/08/2022,,True
6341 San Ignacio Ave,6341 SAN IGNACIO AVENUE,SAN JOSE,CA,95119,CWA,No,,,True
639 S La Brea Ave 623 671,623-671 SOUTH LA BREA,LOS ANGELES,CA,90036,CWA,No,,,True
640 Page Mill Rd #640,640 PAGE MILL,PALO ALTO,CA,94304,CWA,No,,,True
640 S St Andrews Pl #640,640 SOUTH ST. ANDREWS,LOS ANGELES,CA,90010,CWA,No,,,True
642 S Waterman Ave 642 s,642 S WATERMAN AVENUE,SAN BERNARDINO,CA,92408,CWA,No,,,True
JCI Metal Products,6540 FEDERAL BLVD,LEMON GROVE,CA,91945,CWA,No,11/02/2017,,True
6D Helmets,2923 SATURN ST,BREA,CA,92821,CWA,No,,,True
Commodore Regency Apartments,632 S LUCAS AVENUE,LOS ANGELES,CA,90017,CWA,No,,,True
7up La,322026TH,LOS ANGELES,CA,90023,CWA,No,,,True
700 Degrees Artistry and Metal Fabrication,2240 MAIN ST STE 9,CHULA VISTA,CA,91911,CWA,No,06/14/2022,,True
Cajalco Temescal Storage & RV Center,20310 TEMESCAL CANYON RD,CORONA,CA,92881,CWA,No,,,True
#113,11091 HIGHWAY 71,CORONA,CA,91720,CWA,No,,,True
198 Commerce Dr,198 COMMERCE DR,MAMMOTH LAKES,CA,93545,CWA,No,,,True
7/11 Materials Inc.,270 GEORGE REED DRIVE,SAN ANDREAS,CA,95249,CWA,No,04/09/2020,,True
711 Materials,1470 LINEBAUGH ROAD,ARNOLD,CA,95223,CWA,No,,,True
North Valley Ready Mix,517 RONEY TRAIL,CHICO,CA,95926,CWA,No,,,True
7/11 Materials,2714 STAGECOACH RD,STOCKTON,CA,95215,CWA,No,,,True
City of Los Angeles Dept of City Planning,7115 WARING,LOS ANGELES,CA,90046,CWA,No,,,True
714 N Sweetzer Ave #714,714 NORTH SWEETZER,LOS ANGELES,CA,90069,CWA,No,,,True
7145 Carmel Valley Rd #7145,7145 CARMEL VALLEY RD,CARMEL,CA,93923,CWA,No,,,True
Avalon glass,716 EAST ALONDRA BOULEVARD,CARSON,CA,90746,CWA,No,,,True
718 N Hudson Ave #718,718 NORTH HUDSON,LOS ANGELES,CA,90038,CWA,No,,,True
723 Huntley Dr #723,723 HUNTLEY,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
728 N Sweetzer Ave #728,728 NORTH SWEETZER,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
7TH & VERMONT PLAZA,730 SOUTH VERMONT,LOS ANGELES,CA,90005,CWA,No,10/25/2023,,True
Pavement Coatings Co.,734 AND 736 MISSION ROCK ROAD,SANTA PAULA,CA,93060,CWA,No,,,True
737 Lewis St,737 & 765 LEWIS STREET,POMONA,CA,91768,CWA,No,,,True
74 Weld Inc.,9349 BOND AVE,EL CAJON,CA,92021,CWA,No,02/02/2022,,True
740 S Ridgeley,740 SOUTH RIDGELEY,LOS ANGELES,CA,90036,CWA,No,,,True
The Flat,750 GARLAND AVENUE,LOS ANGELES,CA,90017,CWA,No,07/07/2011,,True
755 S Figueroa St,755 WEST 7TH,LOS ANGELES,CA,90017,CWA,No,,,True
Federal Metals,800 E 62ND ST,LOS ANGELES,CA,90001,CWA,Yes,,,True
760 Print,2585 FORTUNE WAY SUITE B,VISTA,CA,92081,CWA,No,11/19/2021,,True
Dr. Pepper-Snapple Group,2009 FARALLON DR,SAN LEANDRO,CA,95477,CWA,Yes,,,True
7 Up Bottling Co-San Francisco,2875 PRUNE AVE,FREMONT,CA,94539,CWA,No,,,True
Seven-Up RC of Chico,306 OTTERSON DRIVE SUITE 10,CHICO,CA,95928,CWA,No,03/19/2024,,True
"Whitehorse Welding & Fabrication, LLC. DBA Whitehorse Steel Fabrication",135 SOUTH OAKS AVENUE,ONTARIO,CA,92762,CWA,No,01/17/2019,,True
800 Alfred Nobel Dr #800,800 ALFRED NOBEL,HERCULES,CA,94547,CWA,No,,,True
The Leonard on Beverly,8070 BEVERLY,LOS ANGELES,CA,90048,CWA,No,,,True
81 Somerset Ln #81,81 SOMERSET LANE,ATHERTON,CA,94027,CWA,No,,,True
812 Huntley Dr #812,812 HUNTLEY,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
ADU Los Angeles,812 MAIN,LOS ANGELES,CA,90291,CWA,No,,,True
820 Lorraine Dr #820,820 LORRAINE DR,CHESTER,CA,96020,CWA,No,04/01/2021,,True
The Ranch Above St Helena a Blair Spangler Design Group Property,8200ST. HELENA ROAD & 7411 ST. HELENA,SANTA ROSA,CA,95404,CWA,No,,,True
822 N Kenter Ave 822 n,822 N. KENTER AVE.,LOS ANGELES,CA,90049,CWA,No,,,True
823 Westbourne Dr #823,823 WESTBOURNE,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
8282 Dunisch Rd #8282,8282 DUNISCH ROAD,ELK GROVE,CA,95758,CWA,No,,,True
8383 Wilshire Boulevard,8383 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,11/12/2019,,True
84 Recycling,8241 W GOSHEN AVE,VISALIA,CA,93291,CWA,No,,,True
84 Recycling,866 EAST 5TH STREET,HANFORD,CA,93291,CWA,No,04/25/2018,,True
8484 Wilshire,8484 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,12/15/2021,,True
852 N W Knoll Dr #852,852 NORTHWEST KNOLL,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
854 Westmount Dr #854,854 WESTMOUNT,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
8600 Wilshire,8600 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,,,True
8728 Ashcroft Ave #8728,8728 ASHCROFT,WEST HOLLYWOOD,CA,90048,CWA,No,,,True
"Mt. View Construction, LLC",875MAUDE,MOUNTAIN VIEW,CA,94043,CWA,No,,,True
8750 El Tovar Pl #8750,8750 EL TOVAR,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
Apple,8777 WASHINGTON,CULVER CITY,CA,90232,CWA,No,,,True
88 Triton Park Ln #88,88 TRITON PARK LANE,FOSTER CITY,CA,94404,CWA,No,,,True
8833 Cynthia St #8833,8833 CYNTHIA,WEST HOLLYWOOD,CA,90069,CWA,No,06/15/2021,,True
JULIET,8888 WASHINGTON,CULVER CITY,CA,90232,CWA,No,,,True
8899 Beverly,8899 BEVERLY,WEST HOLLYWOOD,CA,90048,CWA,No,05/27/2025,,True
Cash for Cars,1218 MIRAGE AVE,LINDSAY,CA,93257,CWA,Yes,,,True
9814 Church St,9814 CHURCH STREET,RANCHO CUCAMONGA,CA,91730,CWA,No,01/18/2018,,True
Ventura / Ventura Pl,90 SITES IN LA & VENTURA,VENTURA,CA,93005,CWA,No,01/29/2001,,True
Rubecon General Contracting,900 INNES,SAN FRANCISCO,CA,94124,CWA,No,,,True
PRIZMA,7077 WILLOUGHBY,LOS ANGELES,CA,90046,CWA,No,,,True
Simi Doctors Medical & Aesthetics,903 QUISMA DR,SIMI VALLEY,CA,93065,CWA,No,09/07/2021,,True
910 N Wetherly Dr 910 916,910-916 NORTH WETHERLY,WEST HOLLYWOOD,CA,90069,CWA,No,,,True
City of Sunnyvale Water Pollution Control Plant,915 DEGUIGNE,SUNNYVALE,CA,94088,CWA,Yes,,,True
928 International Inc,2900 E MIRALOMA D,ANAHEIM,CA,92806,CWA,No,06/25/2018,,True
928 International Inc,2900 E MIRALOMA AVENUE UNIT D,ANAHEIM,CA,92806,CWA,No,,,True
928 International Inc,2900 E MIRALOMA #D,ANAHEIM,CA,92806,CWA,No,,,True
Beautique Of Redmond,942 NORTH BROADWAY,LOS ANGELES,CA,90015,CWA,No,,,True
944 Airole Way,944 AIROLE WAY,BEL AIR,CA,90077,CWA,No,06/23/2023,,True
953 N. Sycamore Parking (Propark),953 NORTH SYCAMORE,LOS ANGELES,CA,90038,CWA,No,,,True
The Harland West Hollywood,960 NORTH DOHENY,WEST HOLLYWOOD,CA,90069,CWA,No,05/29/2024,,True
9712 Oak Pass Rd #9712,9712 OAK PASS ROAD,LOS ANGELES,CA,90210,CWA,No,,,True
Applied Materials,974 ARQUES,SANTA CLARA,CA,94086,CWA,No,,,True
Stockton Auto Dismantlers,3532 E MINER AVE,STOCKTON,CA,95205,CWA,No,,,True
Bargain Wholesale,4000 UNION PACIFIC AVE,COMMERCE,CA,90023,CWA,No,,,True
99 Cent Discount,3965 EAST OLYMPIC BLVD,LOS ANGELES,CA,90023,CWA,No,,,True
Dollar Tree,626 CECIL AVE,DELANO,CA,93215,CWA,No,,,True
Universal Service Recycling,830 S CALIFORNIA ST STE A,STOCKTON,CA,95206,CWA,No,,,True
9933 Tower Ln 9933 TOWER,9933 TOWER LANE,LOS ANGELES,CA,90210,CWA,No,,,True
9941 Tower Ln 9941 TOWER,9941 TOWER LANE,LOS ANGELES,CA,90210,CWA,No,,,True
9 To 5 Seating,3211 JACK NORTHROP AVENUE,HAWTHORNE,CA,90250,CWA,Yes,12/16/2024,,True
Alcoholics Anonymous,A,LOS ANGELES,CA,90040,CWA,No,,,True
A & A Auto Parts and Service,6240 BRENTWOOD BLVD,BRENTWOOD,CA,94513,CWA,No,,,True
A & A Concrete Supply,890 GRASS VALLEY HIGHWAY,AUBURN,CA,95828,CWA,No,02/01/2023,,True
A & A Concrete Supply Inc,3578 ESPLANADE,CHICO,CA,95973,CWA,No,01/10/2025,,True
A & A Concrete Supply Inc,2930 LESVOS CT,LINCOLN,CA,95648,CWA,No,07/30/2018,,True
A & A Concrete Supply,4035 E MARIPOSA RD,STOCKTON,CA,95215,CWA,No,,,True
A & A Concrete Supply Inc,10250 W LINNE RD,TRACY,CA,95377,CWA,No,12/20/2017,,True
A & A Concrete Supply Inc,1201 MARKET ST,YUBA CITY,CA,95991,CWA,No,05/21/2024,,True
A & B Auto Dismantling,5941 E PANAMA RD STE C,BAKERSFIELD,CA,93307,CWA,No,,,True
A & B Truck Recycling,2863 COMMERCIAL ST,SAN DIEGO,CA,92113,CWA,No,03/27/2018,,True
J & M Used Auto Parts,11644 SHELDON ST,SUN VALLEY,CA,91352,CWA,No,,,True
A & M Pallet Recyclers,2493 DUNN RD,HAYWARD,CA,94545,CWA,No,11/15/2023,,True
"A-W Engineering Co., Inc.",8528 DICE RD  8518,SANTA FE SPRINGS,CA,90670,CWA,No,,,True
"A-W Engineering Co., Inc.",8528 DICE RD,SANTA FE SPRINGS,CA,90670,CWA,No,03/03/2020,,True
Calexico Auto Dismantlers Inc.,30 WEST HIGHWAY 98,CALEXICO,CA,92231,CWA,No,02/23/2011,,True
A&B Auto Salvage,1806 SICHEL STREET,LOS ANGELES,CA,90031,CWA,Yes,10/15/2021,,True
A&A Recycling,22393 OUTER HIGHWAY 18,APPLE VALLEY,CA,92307,CWA,No,10/09/2018,,True
A & A Concrete Supply Inc,3578  ESPLANADE,CHICO,CA,95973,CWA,No,01/13/2010,,True
A&A TOOL&DIE MACHINING INC.,1266 S LYON ST,SANTA ANA,CA,92705,CWA,No,,,True
A & A Electronic Assembly,18153 NAPA ST,NORTHRIDGE,CA,91325,CWA,Yes,05/30/2023,,True
Vierra Dairy Farms,6125 S CENTRAL AVE,TURLOCK,CA,95380,CWA,No,01/14/2009,,True
A & D Precision Manufacturing,4751 E HUNTER AVE,ANAHEIM,CA,92807,CWA,No,,,True
A & D Precision Manufacturing,1262 N LA LOMA CIR,ANAHEIM,CA,92806,CWA,No,,,True
A & E Truck Repair,15018 SAN FERNANDO ROAD,SYLMAR,CA,91342,CWA,No,,,True
Saputo Cheese USA Inc.,691 INYO AVE,NEWMAN,CA,95360,CWA,No,03/14/2000,,True
A&G Transport Inc.,1231 REDWOOD VIEW DRIVE,POMONA,CA,91766,CWA,No,,,True
1046 Commerce St # H,1046 COMMERCE STREET # H,SAN MARCOS,CA,92078,CWA,No,,,True
Monica Cabinets Inc.,72060 CORPORATE WAY,THOUSAND PALMS,CA,92276,CWA,No,,,True
All Metal Powder Coating,1198 N GROVE ST,ANAHEIM,CA,92806,CWA,No,07/01/2021,,True
A & S Metals,456 BRUNKEN AVE,SALINAS,CA,93901,CWA,No,,,True
A & W Machine Co,159 SOUTH IRWINDALE AVENUE,AZUSA,CA,91702,CWA,No,,,True
A-1 Auto Wreckers,1100 MCNAMARA RD,CRESCENT CITY,CA,95531,CWA,No,11/18/2020,,True
A1 Auto Wreckers,200 HILLSDALE AVE,SAN JOSE,CA,95136,CWA,No,05/07/2019,,True
A1 Express Smog Check,2381 W MAIN ST,BARSTOW,CA,92311,CWA,No,,,True
A-1 Metals & Auto Salvage,5795 STOCKDALE RD.,PASO ROBLES,CA,93446,CWA,No,03/31/2011,,True
SA Recycling,8250 TUJUNGA AVE,SUN VALLEY,CA,91352,CWA,No,01/26/2010,,True
A-1 Upland Recycling,1248 W 9TH ST,UPLAND,CA,91786,CWA,No,12/20/2017,,True
A-1 Wrecking Yard,2015 W STONEHURST DR,RIALTO,CA,92377,CWA,Yes,10/16/2019,,True
AA2 Auto Salvage and Recycling,45509 DIVISION ST,LANCASTER,CA,93535,CWA,No,,,True
A & A Concrete Supply Inc,3809 BITHELL LN,SUISUN CITY,CA,94585,CWA,No,05/03/2019,,True
A&A Concrete Supply,270 RAILROAD AVENUE,GRASS VALLEY,CA,95945,CWA,No,12/29/2022,,True
A&G Metalworks,755 VERNON WAY,EL CAJON,CA,92020,CWA,No,04/07/2022,,True
A & L Tile Inc.,3722 MAIN STREET,SAN DIEGO,CA,92113,CWA,No,,,True
A & M Metals Inc.,2301 W 5TH ST,SANTA ANA,CA,92703,CWA,No,11/17/2022,,True
A & P Grinding,1824 RAILROAD STREET,CORONA,CA,92880,CWA,No,,,True
A & S Metals,6454 CHESTNUT ST,GILROY,CA,95020,CWA,No,,,True
A & S Metals,1080 W BEACH STREET,WATSONVILLE,CA,95076,CWA,No,,,True
